HANE_ID,YIL,AY,ILCE,TUKETIM,IS_ANOMALY,IS_MISSING,ORTALAMA_TUKETIM_MEAN,ABONE_ADEDI_SUM,KAYIT_SAYISI,ORT_DOLULUK,TOPLAM_SU,BARAJ_SAYISI
3796,2023,4,KINIK,149.37,0,0,72.0,22.0,3.0,46.845,329634000.0,6.0
3801,2021,9,ALİAĞA,143.63,0,0,,,,44.46666666666667,328160000.0,6.0
3803,2023,12,KONAK,161.63,0,0,,,,26.203333333333333,247671000.0,6.0
3804,2024,8,KARABAĞLAR,135.12,0,0,45.0,1.0,1.0,32.655,257371000.0,6.0
3810,2020,4,KONAK,106.05,0,0,200.0,3.0,1.0,47.95166666666666,372131000.0,6.0
3812,2022,6,BEYDAĞ,103.53,0,0,,,,59.61666666666667,373647000.0,6.0
3815,2021,5,ÖDEMİŞ,7210.541871055306,1,0,10612.0,326.0,1.0,67.79166666666667,440658000.0,6.0
3820,2022,7,GAZİEMİR,50.48,0,0,,,,52.675000000000004,353454000.0,6.0
3822,2022,1,BAYINDIR,117.87,0,0,,,,52.89333333333334,324869000.0,6.0
3823,2023,11,ÖDEMİŞ,144.45,0,0,,,,22.915000000000003,229694000.0,6.0
3826,2020,8,BERGAMA,188.06,0,0,3.0,1.0,1.0,32.69166666666667,294685000.0,6.0
3829,2024,1,KONAK,65.8,0,0,27.0,6.0,2.0,35.190000000000005,280086000.0,6.0
3830,2021,4,BERGAMA,143.72,0,0,,,,71.15166666666666,454646000.0,6.0
3831,2022,2,BEYDAĞ,81.94,0,0,120.33333333333333,15.0,3.0,66.33666666666666,380070000.0,6.0
3834,2022,2,KARABAĞLAR,162.57,0,0,1189.0,362.0,2.0,66.33666666666666,380070000.0,6.0
3839,2024,5,MENEMEN,133.11,0,0,2785.0,5.0,1.0,47.67666666666667,331440000.0,6.0
3843,2022,7,BORNOVA,110.58,0,0,74.0,4.0,2.0,52.675000000000004,353454000.0,6.0
3847,2024,7,MENEMEN,124.29,0,0,126.5,8.0,2.0,39.32833333333333,289223000.0,6.0
3850,2020,6,URLA,204.65,0,0,8.0,1.0,1.0,43.65833333333334,337939000.0,6.0
3854,2024,5,ÇEŞME,156.78,0,0,,,,47.67666666666667,331440000.0,6.0
3858,2022,11,MENDERES,130.83,0,0,,,,35.45333333333333,290429000.0,6.0
3859,2022,3,KARABAĞLAR,107.86,0,0,,,,71.255,424798000.0,6.0
3861,2023,12,KARABAĞLAR,147.05,0,0,,,,26.203333333333333,247671000.0,6.0
3863,2022,1,SEFERİHİSAR,,1,1,1191.0,144.0,1.0,52.89333333333334,324869000.0,6.0
3865,2020,9,TORBALI,118.24,0,0,,,,28.296666666666667,275243000.0,6.0
3867,2022,3,URLA,84.79,0,0,,,,71.255,424798000.0,6.0
3868,2023,5,BUCA,111.57,0,0,204.5,10.0,2.0,46.355,326783000.0,6.0
3873,2020,12,ÇEŞME,121.66,0,0,757.0,35.0,2.0,33.15833333333333,251570000.0,6.0
3883,2024,6,ÇİĞLİ,94.61,0,0,,,,44.919999999999995,314563000.0,6.0
3892,2022,10,KİRAZ,159.7,0,0,276.0,13.0,2.0,40.355,303945000.0,6.0
3895,2023,8,BAYINDIR,127.33,0,0,,,,35.550000000000004,289801000.0,6.0
3899,2022,11,BAYRAKLI,142.9,0,0,142.33333333333334,5.0,3.0,35.45333333333333,290429000.0,6.0
3900,2024,1,SEFERİHİSAR,445.50549843788826,1,0,255.0,88.0,2.0,35.190000000000005,280086000.0,6.0
3902,2022,2,BAYINDIR,145.99,0,0,268.6666666666667,16.0,3.0,66.33666666666666,380070000.0,6.0
3904,2021,5,URLA,44.3,0,0,,,,67.79166666666667,440658000.0,6.0
3907,2022,9,MENDERES,160.07,0,0,,,,42.855,318643000.0,6.0
3908,2021,9,ÇİĞLİ,137.83,0,0,114.0,17.0,2.0,44.46666666666667,328160000.0,6.0
3912,2021,7,BORNOVA,132.02,0,0,46.0,1.0,1.0,53.971666666666664,382565000.0,6.0
3913,2020,1,KARABURUN,199.68,0,0,130.0,8.0,1.0,43.28583333333333,750576000.0,12.0
3915,2024,7,KARABAĞLAR,430.5856997153807,1,0,94.0,2.0,1.0,39.32833333333333,289223000.0,6.0
3916,2022,2,ÇİĞLİ,212.02,0,0,987.5,11.0,2.0,66.33666666666666,380070000.0,6.0
3917,2023,7,URLA,,1,1,4.0,1.0,1.0,41.435,306447000.0,6.0
3919,2023,5,ALİAĞA,192.02,0,0,6.0,1.0,1.0,46.355,326783000.0,6.0
3922,2022,3,BORNOVA,64.45,0,0,282.3333333333333,4.0,3.0,71.255,424798000.0,6.0
3923,2023,10,ÇİĞLİ,219.75,0,0,243.0,72.0,2.0,24.72666666666667,244436000.0,6.0
3928,2023,4,KONAK,177.33,0,0,,,,46.845,329634000.0,6.0
3929,2023,5,TİRE,131.9,0,0,52.0,6.0,2.0,46.355,326783000.0,6.0
3932,2021,2,FOÇA,115.96,0,0,98.0,5.0,1.0,63.975,381253000.0,6.0
3937,2022,4,BAYINDIR,88.57,0,0,,,,69.625,417610000.0,6.0
3942,2024,4,ALİAĞA,-156.98,1,0,5020.5,875.0,2.0,49.43333333333334,341213000.0,6.0
3945,2020,9,KARABAĞLAR,41.49,0,0,,,,28.296666666666667,275243000.0,6.0
3946,2020,1,ÖDEMİŞ,60.3,0,0,155.0,2.0,2.0,43.28583333333333,750576000.0,12.0
3949,2021,1,BUCA,118.88,0,0,7.0,1.0,1.0,42.87166666666667,270220000.0,6.0
3951,2020,2,KARABAĞLAR,171.12,0,0,,,,,,
3956,2024,2,SELÇUK,105.39,0,0,86.0,7.0,1.0,44.58833333333333,331522000.0,6.0
3958,2022,4,BORNOVA,100.76,0,0,298.5,51.0,2.0,69.625,417610000.0,6.0
3960,2020,3,FOÇA,181.25,0,0,12.0,1.0,1.0,45.97083333333333,763761000.0,12.0
3969,2023,1,KARABAĞLAR,136.51,0,0,389.0,35.0,1.0,36.13833333333333,284679000.0,6.0
3971,2024,7,TORBALI,89.05,0,0,,,,39.32833333333333,289223000.0,6.0
3974,2023,6,TİRE,89.65,0,0,36.0,4.0,2.0,44.945,320996000.0,6.0
3976,2024,4,GAZİEMİR,110.47,0,0,1211.0,109.0,1.0,49.43333333333334,341213000.0,6.0
3980,2022,4,KONAK,73.58,0,0,22.0,6.0,1.0,69.625,417610000.0,6.0
3987,2020,8,ÖDEMİŞ,144.18,0,0,41.0,2.0,1.0,32.69166666666667,294685000.0,6.0
3989,2021,11,MENEMEN,110.33,0,0,95.0,3.0,1.0,36.111666666666665,299884000.0,6.0
3998,2022,2,ÇEŞME,64.6,0,0,,,,66.33666666666666,380070000.0,6.0
4002,2023,11,ÖDEMİŞ,154.75,0,0,,,,22.915000000000003,229694000.0,6.0
4006,2021,6,ÇİĞLİ,164.66,0,0,31991.0,4357.0,2.0,61.6,415893000.0,6.0
4012,2022,2,SELÇUK,148.68,0,0,,,,66.33666666666666,380070000.0,6.0
4013,2023,6,BUCA,97.23,0,0,,,,44.945,320996000.0,6.0
4024,2023,12,URLA,131.08,0,0,321.0,47.0,2.0,26.203333333333333,247671000.0,6.0
4025,2023,5,BERGAMA,103.82,0,0,,,,46.355,326783000.0,6.0
4036,2024,8,MENEMEN,181.4,0,0,,,,32.655,257371000.0,6.0
4039,2023,4,KONAK,117.07,0,0,,,,46.845,329634000.0,6.0
4047,2021,11,DİKİLİ,5.950027649198606,1,0,812.0,51.0,2.0,36.111666666666665,299884000.0,6.0
4054,2022,11,URLA,144.83,0,0,491.0,7.0,2.0,35.45333333333333,290429000.0,6.0
4055,2023,10,SEFERİHİSAR,115.52,0,0,16.0,2.0,1.0,24.72666666666667,244436000.0,6.0
4059,2024,3,MENEMEN,173.74,0,0,13.0,4.0,2.0,49.19499999999999,340131000.0,6.0
4060,2024,8,URLA,248.55,0,0,391.0,9.0,1.0,32.655,257371000.0,6.0
4063,2023,10,ALİAĞA,94.32,0,0,33.0,8.0,3.0,24.72666666666667,244436000.0,6.0
4067,2020,11,BERGAMA,148.95,0,0,5432.0,191.0,1.0,24.118333333333336,243861000.0,6.0
4075,2023,5,KONAK,146.33,0,0,2128.0,470.0,3.0,46.355,326783000.0,6.0
4076,2022,12,TORBALI,124.78,0,0,,,,36.538333333333334,288391000.0,6.0
4077,2022,4,MENEMEN,138.06,0,0,6.0,1.0,1.0,69.625,417610000.0,6.0
4078,2021,7,KINIK,384.05155943530383,1,0,,,,53.971666666666664,382565000.0,6.0
4093,2022,7,KARABAĞLAR,144.52,0,0,,,,52.675000000000004,353454000.0,6.0
4094,2024,5,KEMALPAŞA,116.06,0,0,36.0,6.0,2.0,47.67666666666667,331440000.0,6.0
4095,2021,11,KARABAĞLAR,114.19,0,0,,,,36.111666666666665,299884000.0,6.0
4100,2020,2,MENDERES,154.34,0,0,14.0,1.0,1.0,,,
4106,2023,4,NARLIDERE,105.87255573996607,1,0,,,,46.845,329634000.0,6.0
4113,2020,6,ÇİĞLİ,145.36,0,0,,,,43.65833333333334,337939000.0,6.0
4119,2020,12,BORNOVA,81.22,0,0,,,,33.15833333333333,251570000.0,6.0
4121,2021,8,TORBALI,122.82,0,0,,,,48.65833333333333,348099000.0,6.0
4122,2022,10,FOÇA,,1,1,,,,40.355,303945000.0,6.0
4140,2022,11,ÇEŞME,82.81,0,0,,,,35.45333333333333,290429000.0,6.0
4142,2020,11,MENEMEN,14699.843558296789,1,0,1.0,1.0,1.0,24.118333333333336,243861000.0,6.0
4149,2023,7,ÇİĞLİ,172.86,0,0,350.0,5.0,2.0,41.435,306447000.0,6.0
4153,2023,6,ÇİĞLİ,128.12,0,0,,,,44.945,320996000.0,6.0
4154,2021,12,SEFERİHİSAR,16.52082474599715,1,0,5790.0,539.0,1.0,44.43,313786000.0,6.0
4155,2021,6,BAYINDIR,112.09,0,0,278.0,7.0,1.0,61.6,415893000.0,6.0
4173,2022,5,KARŞIYAKA,190.78,0,0,,,,65.71,400103000.0,6.0
4174,2022,10,MENDERES,119.56,0,0,198.0,1.0,1.0,40.355,303945000.0,6.0
4175,2024,2,ÖDEMİŞ,53.19,0,0,56.0,1.0,1.0,44.58833333333333,331522000.0,6.0
4177,2023,1,BERGAMA,122.99,0,0,1449.0,174.0,2.0,36.13833333333333,284679000.0,6.0
4181,2022,3,KARABAĞLAR,206.49,0,0,,,,71.255,424798000.0,6.0
4182,2023,5,BAYRAKLI,145.95,0,0,10.5,2.0,2.0,46.355,326783000.0,6.0
4184,2021,10,KARABAĞLAR,60.86,0,0,,,,40.41833333333333,310750000.0,6.0
4190,2023,6,KARŞIYAKA,148.13,0,0,12476.0,837.0,2.0,44.945,320996000.0,6.0
4191,2023,9,KARABAĞLAR,52.83,0,0,54233.0,4814.0,1.0,29.215,272137000.0,6.0
4193,2022,8,SEFERİHİSAR,128.87,0,0,,,,46.225,334604000.0,6.0
4194,2023,7,ÖDEMİŞ,8126.275434553096,1,0,4.0,1.0,1.0,41.435,306447000.0,6.0
4198,2021,8,BAYRAKLI,131.78,0,0,,,,48.65833333333333,348099000.0,6.0
4201,2024,1,ÖDEMİŞ,90.02,0,0,,,,35.190000000000005,280086000.0,6.0
4204,2024,7,BUCA,161.05,0,0,214.0,12.0,1.0,39.32833333333333,289223000.0,6.0
4208,2022,11,BERGAMA,131.56,0,0,1025.0,57.0,1.0,35.45333333333333,290429000.0,6.0
4210,2020,5,KEMALPAŞA,119.11,0,0,,,,46.24333333333334,353544000.0,6.0
4211,2020,9,SEFERİHİSAR,177.47,0,0,1094.0,22.0,1.0,28.296666666666667,275243000.0,6.0
4213,2022,11,FOÇA,78.6,0,0,,,,35.45333333333333,290429000.0,6.0
4215,2023,3,KONAK,137.62,0,0,1606.0,7.0,1.0,42.32666666666667,313051000.0,6.0
4216,2023,12,MENDERES,83.61,0,0,33442.0,3199.0,1.0,26.203333333333333,247671000.0,6.0
4222,2023,2,KONAK,155.9,0,0,27.0,2.0,1.0,39.745,304390000.0,6.0
4223,2024,4,ALİAĞA,160.08,0,0,5020.5,875.0,2.0,49.43333333333334,341213000.0,6.0
4226,2023,7,ÖDEMİŞ,,1,1,4.0,1.0,1.0,41.435,306447000.0,6.0
4228,2023,3,SEFERİHİSAR,154.45,0,0,212.0,40.0,2.0,42.32666666666667,313051000.0,6.0
4231,2023,6,KEMALPAŞA,213.18,0,0,195.0,2.0,1.0,44.945,320996000.0,6.0
4232,2022,11,ÇEŞME,165.24,0,0,,,,35.45333333333333,290429000.0,6.0
4235,2020,2,BORNOVA,98.94,0,0,492.0,2.0,1.0,,,
4240,2021,11,GÜZELBAHÇE,207.37,0,0,,,,36.111666666666665,299884000.0,6.0
4246,2024,5,SEFERİHİSAR,174.8,0,0,4331.0,2274.0,4.0,47.67666666666667,331440000.0,6.0
4247,2021,5,TİRE,104.73,0,0,,,,67.79166666666667,440658000.0,6.0
4248,2020,10,TORBALI,84.99,0,0,1979.0,195.0,2.0,25.903333333333336,258732000.0,6.0
4253,2021,11,TORBALI,94.2,0,0,58.0,4.0,1.0,36.111666666666665,299884000.0,6.0
4254,2022,9,BAYRAKLI,107.8,0,0,113.5,3.0,2.0,42.855,318643000.0,6.0
4255,2021,1,BEYDAĞ,16553.64046739808,1,0,,,,42.87166666666667,270220000.0,6.0
4256,2023,4,KEMALPAŞA,189.16,0,0,,,,46.845,329634000.0,6.0
4257,2024,9,KONAK,99.6,0,0,,,,25.81833333333333,233360000.0,6.0
4258,2022,5,TİRE,199.6,0,0,663.0,40.0,2.0,65.71,400103000.0,6.0
4259,2021,12,MENDERES,100.66,0,0,,,,44.43,313786000.0,6.0
4260,2022,3,BUCA,110.31,0,0,1516.0,9.0,2.0,71.255,424798000.0,6.0
4265,2023,4,KONAK,90.31,0,0,,,,46.845,329634000.0,6.0
4274,2022,7,GAZİEMİR,186.29,0,0,,,,52.675000000000004,353454000.0,6.0
4275,2023,1,ÖDEMİŞ,100.69,0,0,,,,36.13833333333333,284679000.0,6.0
4276,2023,1,BAYINDIR,113.96,0,0,,,,36.13833333333333,284679000.0,6.0
4278,2021,11,SEFERİHİSAR,135.85,0,0,31.0,2.0,1.0,36.111666666666665,299884000.0,6.0
4280,2022,2,SELÇUK,93.53,0,0,,,,66.33666666666666,380070000.0,6.0
4282,2023,8,BUCA,135.25,0,0,2237.0,259.0,1.0,35.550000000000004,289801000.0,6.0
4292,2020,7,MENEMEN,118.0,0,0,,,,38.525,316270000.0,6.0
4300,2023,1,SEFERİHİSAR,162.36,0,0,,,,36.13833333333333,284679000.0,6.0
4311,2021,7,KONAK,74.44,0,0,265.0,60.0,3.0,53.971666666666664,382565000.0,6.0
4316,2021,2,BAYINDIR,138.68,0,0,24.5,8.0,2.0,63.975,381253000.0,6.0
4322,2024,5,TORBALI,102.98,0,0,,,,47.67666666666667,331440000.0,6.0
4325,2023,12,BERGAMA,133.0,0,0,,,,26.203333333333333,247671000.0,6.0
4328,2024,8,GAZİEMİR,159.29,0,0,47.0,6.0,2.0,32.655,257371000.0,6.0
4329,2020,8,BUCA,127.96,0,0,,,,32.69166666666667,294685000.0,6.0
4335,2022,2,BEYDAĞ,123.62,0,0,120.33333333333333,15.0,3.0,66.33666666666666,380070000.0,6.0
4337,2023,1,URLA,,1,1,21.5,2.0,2.0,36.13833333333333,284679000.0,6.0
4347,2023,11,NARLIDERE,171.45,0,0,35.0,1.0,1.0,22.915000000000003,229694000.0,6.0
4353,2022,3,ÇİĞLİ,,1,1,,,,71.255,424798000.0,6.0
4354,2024,6,ÇİĞLİ,-101.45,1,0,,,,44.919999999999995,314563000.0,6.0
4355,2022,11,BERGAMA,530.8223849680653,1,0,1025.0,57.0,1.0,35.45333333333333,290429000.0,6.0
4360,2021,2,KINIK,78.35,0,0,37.5,7.0,2.0,63.975,381253000.0,6.0
4362,2023,2,BAYRAKLI,144.8,0,0,1132.0,148.0,1.0,39.745,304390000.0,6.0
4369,2021,1,BUCA,133.69,0,0,7.0,1.0,1.0,42.87166666666667,270220000.0,6.0
4370,2021,2,KEMALPAŞA,145.0,0,0,2.0,1.0,1.0,63.975,381253000.0,6.0
4377,2022,2,DİKİLİ,11988.261784966482,1,0,152.0,15.0,1.0,66.33666666666666,380070000.0,6.0
4382,2020,7,BAYRAKLI,133.51,0,0,163.0,7.0,1.0,38.525,316270000.0,6.0
4386,2022,11,ÖDEMİŞ,106.04,0,0,,,,35.45333333333333,290429000.0,6.0
4393,2023,3,ÇEŞME,79.40924501778585,1,0,,,,42.32666666666667,313051000.0,6.0
4396,2024,1,MENDERES,112.61,0,0,28.0,1.0,1.0,35.190000000000005,280086000.0,6.0
4398,2020,7,KONAK,221.02,0,0,,,,38.525,316270000.0,6.0
4403,2021,5,KONAK,24.56,0,0,229.0,49.0,1.0,67.79166666666667,440658000.0,6.0
4404,2021,12,TİRE,188.75,0,0,2413.0,839.0,3.0,44.43,313786000.0,6.0
4406,2023,5,MENEMEN,156.7,0,0,1779.5,492.0,2.0,46.355,326783000.0,6.0
4411,2020,7,KONAK,150.37,0,0,,,,38.525,316270000.0,6.0
4412,2020,1,BUCA,,1,1,531.0,2.0,2.0,43.28583333333333,750576000.0,12.0
4415,2022,3,SELÇUK,139.23,0,0,19.0,7.0,1.0,71.255,424798000.0,6.0
4416,2022,8,BAYINDIR,199.77,0,0,63.0,1.0,1.0,46.225,334604000.0,6.0
4425,2021,10,KARABAĞLAR,53.59,0,0,,,,40.41833333333333,310750000.0,6.0
4429,2021,2,BEYDAĞ,100.63,0,0,24.0,2.0,1.0,63.975,381253000.0,6.0
4435,2020,7,BUCA,105.2,0,0,211.0,14.0,2.0,38.525,316270000.0,6.0
4436,2021,7,TORBALI,2.1857555446383445,1,0,,,,53.971666666666664,382565000.0,6.0
4440,2021,5,BUCA,134.81,0,0,173.0,3.0,1.0,67.79166666666667,440658000.0,6.0
4441,2024,2,ÖDEMİŞ,56.5,0,0,56.0,1.0,1.0,44.58833333333333,331522000.0,6.0
4444,2022,3,BEYDAĞ,124.9,0,0,2.0,1.0,1.0,71.255,424798000.0,6.0
4445,2022,3,NARLIDERE,87.95,0,0,81.0,9.0,1.0,71.255,424798000.0,6.0
4446,2024,8,BAYINDIR,112.22,0,0,1902.0,60.0,1.0,32.655,257371000.0,6.0
4454,2023,11,ÇEŞME,120.52,0,0,183.0,15.0,1.0,22.915000000000003,229694000.0,6.0
4455,2024,2,MENEMEN,195.44,0,0,,,,44.58833333333333,331522000.0,6.0
4459,2022,4,ALİAĞA,130.81,0,0,21.0,9.0,1.0,69.625,417610000.0,6.0
4462,2022,9,ÖDEMİŞ,61.34,0,0,468.6666666666667,64.0,3.0,42.855,318643000.0,6.0
4463,2024,9,KARABAĞLAR,105.39,0,0,,,,25.81833333333333,233360000.0,6.0
4464,2020,11,NARLIDERE,90.03,0,0,357.0,37.0,1.0,24.118333333333336,243861000.0,6.0
4478,2021,12,TORBALI,105.83,0,0,226.0,26.0,1.0,44.43,313786000.0,6.0
4479,2023,1,MENDERES,94.69,0,0,6658.333333333333,1945.0,3.0,36.13833333333333,284679000.0,6.0
4480,2022,12,TORBALI,186.8,0,0,,,,36.538333333333334,288391000.0,6.0
4481,2021,1,BERGAMA,127.24,0,0,251.5,40.0,2.0,42.87166666666667,270220000.0,6.0
4484,2022,12,KONAK,162.6,0,0,21.0,1.0,1.0,36.538333333333334,288391000.0,6.0
4488,2021,12,MENEMEN,111.76,0,0,,,,44.43,313786000.0,6.0
4503,2021,8,KARABAĞLAR,43.48,0,0,81.0,19.0,1.0,48.65833333333333,348099000.0,6.0
4505,2022,8,KONAK,136.32,0,0,51.0,3.0,2.0,46.225,334604000.0,6.0
4507,2023,8,BUCA,93.06,0,0,2237.0,259.0,1.0,35.550000000000004,289801000.0,6.0
4511,2021,1,URLA,85.14,0,0,,,,42.87166666666667,270220000.0,6.0
4513,2020,8,MENEMEN,168.1,0,0,,,,32.69166666666667,294685000.0,6.0
4519,2021,3,ALİAĞA,170.95,0,0,415.0,96.0,1.0,69.53833333333334,440241000.0,6.0
4520,2020,2,GAZİEMİR,213.4,0,0,262.0,2.0,1.0,,,
4521,2024,2,KEMALPAŞA,180.74,0,0,27.333333333333332,8.0,3.0,44.58833333333333,331522000.0,6.0
4525,2023,12,BEYDAĞ,69.27,0,0,,,,26.203333333333333,247671000.0,6.0
4526,2022,4,NARLIDERE,135.22,0,0,,,,69.625,417610000.0,6.0
4529,2022,12,MENDERES,101.79,0,0,,,,36.538333333333334,288391000.0,6.0
4530,2021,2,BUCA,122.28,0,0,,,,63.975,381253000.0,6.0
4535,2022,11,TİRE,232.8,0,0,,,,35.45333333333333,290429000.0,6.0
4546,2023,12,BUCA,85.53,0,0,,,,26.203333333333333,247671000.0,6.0
4554,2024,3,KONAK,-106.68,1,0,,,,49.19499999999999,340131000.0,6.0
4558,2023,5,KARŞIYAKA,122.7,0,0,244.0,5.0,1.0,46.355,326783000.0,6.0
4560,2024,9,KARŞIYAKA,115.39,0,0,,,,25.81833333333333,233360000.0,6.0
4562,2021,8,FOÇA,143.49,0,0,20.0,1.0,1.0,48.65833333333333,348099000.0,6.0
4567,2021,6,BEYDAĞ,109.02,0,0,95.0,2.0,1.0,61.6,415893000.0,6.0
4576,2021,10,BORNOVA,158.0,0,0,,,,40.41833333333333,310750000.0,6.0
4582,2021,9,KONAK,135.09,0,0,237.66666666666666,42.0,3.0,44.46666666666667,328160000.0,6.0
4583,2023,10,TİRE,118.42,0,0,,,,24.72666666666667,244436000.0,6.0
4588,2020,11,KEMALPAŞA,,1,1,,,,24.118333333333336,243861000.0,6.0
4589,2023,5,BAYINDIR,73.94,0,0,,,,46.355,326783000.0,6.0
4594,2021,10,BEYDAĞ,151.89,0,0,119.33333333333333,10.0,3.0,40.41833333333333,310750000.0,6.0
4596,2023,3,ÇEŞME,122.9,0,0,,,,42.32666666666667,313051000.0,6.0
4598,2021,4,SELÇUK,180.32,0,0,,,,71.15166666666666,454646000.0,6.0
4606,2024,3,ÖDEMİŞ,83.27,0,0,,,,49.19499999999999,340131000.0,6.0
4608,2021,2,KARABAĞLAR,144.75,0,0,911.5,186.0,2.0,63.975,381253000.0,6.0
4614,2020,9,ÖDEMİŞ,107.35,0,0,1610.0,38.0,1.0,28.296666666666667,275243000.0,6.0
4616,2021,10,KINIK,76.14,0,0,4.0,1.0,1.0,40.41833333333333,310750000.0,6.0
4620,2024,2,GÜZELBAHÇE,48.96,0,0,14.0,1.0,1.0,44.58833333333333,331522000.0,6.0
4625,2024,6,BUCA,124.16,0,0,34989.0,495.0,1.0,44.919999999999995,314563000.0,6.0
4626,2023,5,KONAK,171.97,0,0,2128.0,470.0,3.0,46.355,326783000.0,6.0
4629,2023,3,ÇİĞLİ,98.91,0,0,51.5,9.0,2.0,42.32666666666667,313051000.0,6.0
4636,2024,6,MENDERES,77.07,0,0,24.5,3.0,2.0,44.919999999999995,314563000.0,6.0
4644,2020,11,KONAK,182.37,0,0,,,,24.118333333333336,243861000.0,6.0
4645,2023,6,MENDERES,88.48,0,0,133.5,6.0,2.0,44.945,320996000.0,6.0
4648,2021,5,ÇİĞLİ,173.89,0,0,15.0,1.0,1.0,67.79166666666667,440658000.0,6.0
4651,2020,4,TORBALI,63.38,0,0,,,,47.95166666666666,372131000.0,6.0
4652,2023,7,BUCA,121.73,0,0,5729.5,491.0,2.0,41.435,306447000.0,6.0
4653,2022,7,BORNOVA,134.7,0,0,74.0,4.0,2.0,52.675000000000004,353454000.0,6.0
4657,2024,1,KARABAĞLAR,148.55,0,0,26.0,3.0,1.0,35.190000000000005,280086000.0,6.0
4661,2022,9,KEMALPAŞA,96.72,0,0,561.0,6.0,1.0,42.855,318643000.0,6.0
4664,2023,12,ÖDEMİŞ,103.35,0,0,18.0,1.0,1.0,26.203333333333333,247671000.0,6.0
4665,2024,1,BALÇOVA,131.11,0,0,23638.5,5222.0,2.0,35.190000000000005,280086000.0,6.0
4667,2020,9,SEFERİHİSAR,27.94228493351376,1,0,1094.0,22.0,1.0,28.296666666666667,275243000.0,6.0
4668,2024,1,KEMALPAŞA,135.47,0,0,,,,35.190000000000005,280086000.0,6.0
4673,2023,7,NARLIDERE,157.59,0,0,,,,41.435,306447000.0,6.0
4674,2020,10,BUCA,94.26,0,0,22393.0,4324.0,2.0,25.903333333333336,258732000.0,6.0
4675,2022,3,MENDERES,103.55,0,0,975.0,87.0,1.0,71.255,424798000.0,6.0
4677,2020,3,TORBALI,153.28,0,0,27484.0,5250.0,2.0,45.97083333333333,763761000.0,12.0
4680,2023,3,FOÇA,,1,1,,,,42.32666666666667,313051000.0,6.0
4682,2021,5,SEFERİHİSAR,125.84,0,0,,,,67.79166666666667,440658000.0,6.0
4684,2021,9,BEYDAĞ,22.582446487152374,1,0,172.0,31.0,2.0,44.46666666666667,328160000.0,6.0
4685,2023,10,KONAK,,1,1,171.0,20.0,2.0,24.72666666666667,244436000.0,6.0
4687,2020,11,ÇİĞLİ,97.78,0,0,,,,24.118333333333336,243861000.0,6.0
4688,2020,1,MENEMEN,141.78,0,0,,,,43.28583333333333,750576000.0,12.0
4689,2022,11,FOÇA,198.13,0,0,,,,35.45333333333333,290429000.0,6.0
4692,2021,12,TORBALI,77.31,0,0,226.0,26.0,1.0,44.43,313786000.0,6.0
4693,2021,12,BAYINDIR,196.09,0,0,46.0,13.0,2.0,44.43,313786000.0,6.0
4694,2022,10,ALİAĞA,120.01,0,0,67.0,9.0,2.0,40.355,303945000.0,6.0
4697,2022,9,BAYINDIR,194.47,0,0,,,,42.855,318643000.0,6.0
4698,2022,9,BUCA,102.07,0,0,,,,42.855,318643000.0,6.0
4702,2020,7,DİKİLİ,450.9836473879813,1,0,1655.0,16.0,1.0,38.525,316270000.0,6.0
4708,2021,2,ÖDEMİŞ,125.74,0,0,42.0,1.0,1.0,63.975,381253000.0,6.0
4712,2022,6,BORNOVA,120.44,0,0,111386.0,8042.0,1.0,59.61666666666667,373647000.0,6.0
4716,2021,10,NARLIDERE,146.75,0,0,11614.5,2120.0,2.0,40.41833333333333,310750000.0,6.0
4719,2022,4,ÖDEMİŞ,89.29,0,0,1559.0,32.0,1.0,69.625,417610000.0,6.0
4720,2024,5,BAYINDIR,173.75,0,0,1642.0,226.0,1.0,47.67666666666667,331440000.0,6.0
4722,2020,5,BALÇOVA,168.43,0,0,18.0,1.0,1.0,46.24333333333334,353544000.0,6.0
4723,2021,3,KARABAĞLAR,183.91,0,0,17.0,1.0,1.0,69.53833333333334,440241000.0,6.0
4725,2021,4,BAYINDIR,104.61,0,0,18.0,1.0,1.0,71.15166666666666,454646000.0,6.0
4730,2021,1,KONAK,171.69,0,0,3382.0,4.0,1.0,42.87166666666667,270220000.0,6.0
4735,2022,4,SEFERİHİSAR,133.89,0,0,,,,69.625,417610000.0,6.0
4740,2023,2,TİRE,154.66,0,0,19.0,6.0,1.0,39.745,304390000.0,6.0
4741,2023,7,GAZİEMİR,111.02,0,0,,,,41.435,306447000.0,6.0
4742,2020,10,BAYRAKLI,232.13,0,0,187.0,22.0,1.0,25.903333333333336,258732000.0,6.0
4744,2024,9,BAYINDIR,119.84,0,0,,,,25.81833333333333,233360000.0,6.0
4750,2023,11,TİRE,72.43,0,0,1632.3333333333333,302.0,3.0,22.915000000000003,229694000.0,6.0
4759,2022,6,KARABAĞLAR,144.65,0,0,,,,59.61666666666667,373647000.0,6.0
4761,2022,7,MENEMEN,104.63,0,0,,,,52.675000000000004,353454000.0,6.0
4763,2023,9,KARŞIYAKA,12.514418416410953,1,0,457.0,85.0,2.0,29.215,272137000.0,6.0
4764,2021,5,NARLIDERE,122.5,0,0,16507.0,2367.0,2.0,67.79166666666667,440658000.0,6.0
4768,2020,9,BERGAMA,115.85,0,0,57.0,1.0,1.0,28.296666666666667,275243000.0,6.0
